Node,OH,
SM87934  ,S ,
SM87935  ,S ,
SM87936  ,S ,
SM87937  ,A ,
SM87938  ,A ,
SM87939  ,A ,
SM87940  ,A ,
SM87941  ,A ,
SM87942  ,A ,
SM87943  ,A ,
SM87944  ,S ,
SM87945  ,A ,
SM87946  ,A ,
SM87947  ,A ,
SM87948  ,S ,
SM87949  ,A ,
SM87950  ,S ,
SM87951  ,S ,
SM87952  ,A ,
SM87953  ,A ,
SM87954  ,S ,
SM87955  ,A ,
SM87956  ,A ,
SM87957  ,A ,
SM87958  ,S ,
SM87959  ,A ,
SM87960  ,S ,
SM87961  ,S ,
SM87962  ,A ,
SM87963  ,S ,
SM87964  ,S ,
SM87965  ,A ,
SM87966  ,A ,
SM87967  ,A ,
SM87968  ,A ,
SM87969  ,A ,
SM87970  ,S ,
SM87971  ,A ,
SM87972  ,A ,
SM87973  ,S ,
SM87974  ,A ,
SM87975  ,A ,
SM87976  ,A ,
SM87977  ,S ,
SM87978  ,A ,
SM87979  ,A ,
SM87980  ,S ,
SM87981  ,S ,
SM87982  ,A ,
SM87983  ,A ,
SM87984  ,S ,
SM87985  ,A ,
SM87986  ,A ,
SM87987  ,A ,
SM87988  ,A ,
SM87989  ,A ,
SM87990  ,S ,
SM87991  ,A ,
SM87992  ,A ,
SM87993  ,S ,
SM87994  ,A ,
SM87995  ,A ,
SM87996  ,S ,
SM87997  ,A ,
SM87998  ,A ,
SM87999  ,S ,
SM88000  ,A ,
SM88001  ,A ,
SM88002  ,A ,
SM88004  ,A ,
SM88005  ,S ,
SM88006  ,A ,
SM88007  ,A ,
SM88008  ,S ,
SM88009  ,A ,
SM88010  ,A ,
SM88011  ,A ,
SM88012  ,S ,
SM88013  ,A ,
SM88015  ,S ,
SM88016  ,S ,
SM88017  ,A ,
SM88018  ,A ,
SM88019  ,A ,
SM88020  ,A ,
SM88021  ,A ,
SM88022  ,S ,
SM88023  ,A ,
SM88024  ,A ,
SM88025  ,S ,
SM88026  ,A ,
SM88027  ,A ,
SM88028  ,A ,
SM88029  ,A ,
SM88030  ,A ,
SM88031  ,A ,
SM88032  ,S ,
SM88033  ,S ,
SM88034  ,S ,
SM88035  ,S ,
SM88036  ,A ,
SM88037  ,A ,
SM88038  ,A ,
SM88040  ,A ,
SM88041  ,S ,
SM88042  ,A ,
SM88043  ,S ,
SM88044  ,A ,
SM88045  ,A ,
SM88046  ,A ,
SM88047  ,A ,
SM88048  ,A ,
SM88049  ,A ,
SM88050  ,S ,
SM88051  ,S ,
SM88052  ,S ,
SM88053  ,S ,
SM88054  ,S ,
SM88055  ,A ,
SM88056  ,A ,
SM88057  ,A ,
SM88058  ,A ,
SM88059  ,A ,
SM88060  ,A ,
SM88061  ,S ,
SM88062  ,A ,
SM88063  ,A ,
SM88064  ,A ,
SM88065  ,A ,
SM88066  ,A ,
SM88067  ,A ,
SM88068  ,A ,
SM88069  ,A ,
SM88070  ,A ,
SM88071  ,A ,
SM88072  ,A ,
SM88073  ,S ,
SM88074  ,S ,
SM88075  ,A ,
SM88076  ,A ,
SM88077  ,S ,
SM88078  ,S ,
SM88079  ,A ,
SM88081  ,A ,
SM88082  ,A ,
SM88083  ,A ,
SM88084  ,A ,
SM88085  ,A ,
SM88086  ,A ,
SM88087  ,S ,
SM88088  ,S ,
SM88089  ,A ,
SM88090  ,A ,
SM88091  ,S ,
SM88092  ,S ,
SM88093  ,A ,
SM88094  ,A ,
SM88095  ,A ,
SM88096  ,A ,
SM88097  ,A ,
SM88098  ,A ,
SM88099  ,A ,
SM88100  ,A ,
SM88101  ,A ,
SM88102  ,A ,
SM88103  ,A ,
SM88104  ,A ,
SM88105  ,A ,
SM88106  ,S ,
SM88107  ,A ,
SM88108  ,S ,
SM88109  ,A ,
SM88110  ,A ,
SM88111  ,A ,
SM88112  ,A ,
SM88113  ,A ,
SM88114  ,A ,
SM88115  ,A ,
SM88116  ,A ,
SM88117  ,A ,
SM88118  ,S ,
SM88119  ,S ,
SM88120  ,S ,
SM88121  ,A ,
SM88122  ,A ,
SM88123  ,A ,
SM88124  ,S ,
SM88125  ,A ,
SM88126  ,A ,
SM88127  ,A ,
SM88128  ,A ,
SM88129  ,A ,
SM88130  ,A ,
SM88131  ,A ,
SM88132  ,A ,
SM88133  ,S ,
SM88134  ,A ,
SM88135  ,S ,
SM88136  ,S ,
SM88137  ,A ,
SM88138  ,A ,
SM88139  ,A ,
SM88140  ,A ,
SM88141  ,A ,
SM88142  ,A ,
SM88143  ,S ,
SM88144  ,A ,
SM88145  ,A ,
SM88146  ,A ,
SM88147  ,S ,
SM88148  ,S ,
SM88149  ,S ,
SM88150  ,A ,
SM88151  ,A ,
SM88152  ,A ,
SM88153  ,A ,
SM88154  ,A ,
SM88155  ,A ,
SM88156  ,A ,
SM88157  ,A ,
SM88158  ,S ,
SM88159  ,A ,
SM88160  ,S ,
SM88162  ,A ,
SM88163  ,S ,
SM88164  ,S ,
SM88165  ,A ,
SM88166  ,A ,
SM88167  ,A ,
SM88168  ,S ,
SM88169  ,S ,
SM88170  ,S ,
SM88171  ,A ,
SM88172  ,A ,
SM88173  ,S ,
SM88174  ,A ,
SM88175  ,S ,
SM88177  ,A ,
SM88178  ,S ,
SM88179  ,A ,
SM88180  ,S ,
SM88181  ,S ,
SM88182  ,A ,
SM88183  ,A ,
SM88184  ,A ,
SM88185  ,S ,
SM88186  ,S ,
SM88187  ,S ,
SM88188  ,A ,
SM88189  ,A ,
SM88190  ,A ,
SM88191  ,S ,
SM88192  ,A ,
SM88193  ,A ,
SM88194  ,S ,
SM88195  ,A ,
SM88196  ,A ,
SM88197  ,S ,
SM88198  ,A ,
SM88199  ,S ,
SM88200  ,A ,
SM88201  ,S ,
SM88202  ,A ,
SM88203  ,S ,
SM88204  ,A ,
SM88205  ,A ,
SM88206  ,A ,
SM88207  ,A ,
SM88208  ,S ,
SM88209  ,A ,
SM88210  ,A ,
SM88211  ,A ,
SM88212  ,A ,
SM88213  ,A ,
SM88214  ,A ,
SM88215  ,A ,
SM88216  ,A ,
SM88217  ,A ,
SM88218  ,A ,
SM88219  ,S ,
SM88220  ,A ,
SM88221  ,S ,
SM88222  ,A ,
SM88223  ,A ,
SM88224  ,A ,
SM88225  ,S ,
SM88226  ,S ,
SM88227  ,A ,
SM88228  ,S ,
SM88229  ,S ,
SM88230  ,S ,
SM88231  ,A ,
SM88232  ,S ,
SM88233  ,A ,
SM88234  ,A ,
SM88235  ,S ,
SM88236  ,S ,
SM88237  ,S ,
SM88238  ,A ,
SM88239  ,A ,
SM88240  ,A ,
SM88241  ,A ,
SM88242  ,A ,
SM88243  ,A ,
SM88244  ,A ,
SM88245  ,S ,
SM88246  ,S ,
SM88247  ,A ,
SM88248  ,A ,
SM88249  ,A ,
SM88250  ,A ,
SM88251  ,A ,
SM88252  ,A ,
SM88253  ,A ,
SM88254  ,A ,
SM88255  ,S ,
SM88256  ,S ,
SM88257  ,A ,
SM88258  ,A ,
SM88259  ,A ,
SM88260  ,A ,
SM88261  ,S ,
SM88262  ,S ,
SM88263  ,A ,
SM88264  ,A ,
SM88265  ,A ,
SM88266  ,A ,
SM88267  ,A ,
SM88268  ,A ,
SM88269  ,A ,
SM88270  ,A ,
SM88271  ,A ,
SM88272  ,A ,
SM88273  ,S ,
SM88274  ,A ,
SM88275  ,A ,
SM88276  ,A ,
SM88277  ,S ,
SM88278  ,S ,
SM88279  ,A ,
SM88280  ,A ,
SM88281  ,S ,
SM88282  ,A ,
SM88283  ,A ,
SM88284  ,A ,
SM88285  ,S ,
SM88286  ,A ,
SM88287  ,S ,
SM88288  ,A ,
SM88289  ,A ,
SM88290  ,A ,
SM88291  ,S ,
SM88292  ,A ,
SM88293  ,A ,
SM88294  ,A ,
SM88295  ,A ,
SM88296  ,A ,
SM88297  ,A ,
SM88298  ,A ,
SM88299  ,S ,
SM88300  ,A ,
SM88301  ,S ,
SM88302  ,A ,
SM88303  ,S ,
SM88304  ,S ,
SM88305  ,A ,
SM88306  ,A ,
SM88307  ,A ,
SM88308  ,S ,
SM88309  ,S ,
SM88310  ,A ,
SM88311  ,S ,
SM88312  ,A ,
SM88313  ,S ,
SM88314  ,A ,
SM88315  ,A ,
SM88316  ,S ,
SM88317  ,A ,
SM88318  ,A ,
SM88319  ,S ,
SM88320  ,A ,
SM88321  ,S ,
SM88322  ,A ,
SM88323  ,S ,
SM88324  ,S ,
SM88325  ,A ,
SM88326  ,A ,
SM88327  ,A ,
SM88328  ,S ,
SM88329  ,S ,
SM88331  ,A ,
SM88332  ,A ,
SM88333  ,A ,
SM88334  ,S ,
SM88335  ,A ,
SM88336  ,S ,
SM88337  ,A ,
SM88338  ,A ,
SM88339  ,S ,
SM88340  ,A ,
SM88341  ,S ,
SM88342  ,A ,
SM88343  ,S ,
SM88344  ,A ,
SM88345  ,A ,
SM88346  ,S ,
SM88347  ,A ,
SM88348  ,S ,
SM88349  ,S ,
SM88350  ,A ,
SM88351  ,A ,
SM88352  ,S ,
SM88353  ,A ,
SM88354  ,S ,
SM88355  ,S ,
SM88356  ,S ,
SM88357  ,S ,
SM88358  ,A ,
SM88359  ,A ,
SM88360  ,A ,
SM88361  ,A ,
SM88362  ,S ,
SM88363  ,A ,
SM88364  ,S ,
SM88365  ,A ,
SM88366  ,A ,
SM88367  ,A ,
SM88368  ,S ,
SM88369  ,A ,
SM88370  ,S ,
SM88371  ,A ,
SM88372  ,S ,
SM88373  ,S ,
SM88374  ,A ,
SM88375  ,A ,
SM88376  ,A ,
SM88377  ,S ,
SM88379  ,A ,
SM88380  ,A ,
SM88381  ,S ,
SM88382  ,S ,
SM88383  ,A ,
SM88384  ,A ,
SM88385  ,A ,
SM88386  ,S ,
SM88387  ,A ,
SM88388  ,A ,
SM88389  ,A ,
SM88390  ,S ,
SM88391  ,A ,
SM88392  ,S ,
SM88393  ,S ,
SM88394  ,S ,
SM88395  ,A ,
SM88396  ,A ,
SM88397  ,A ,
SM88398  ,S ,
SM88399  ,A ,
SM88400  ,A ,
SM88401  ,A ,
SM88402  ,S ,
SM88403  ,A ,
SM88404  ,S ,
SM88405  ,A ,
SM88406  ,A ,
SM88407  ,S ,
SM88408  ,S ,
SM88409  ,A ,
SM88410  ,S ,
SM88411  ,A ,
SM88412  ,S ,
SM88413  ,A ,
SM88414  ,A ,
SM88415  ,A ,
SM88416  ,A ,
SM88417  ,S ,
SM88418  ,S ,
SM88419  ,A ,
SM88420  ,A ,
SM88421  ,A ,
SM88422  ,A ,
SM88423  ,A ,
SM88424  ,A ,
SM88425  ,A ,
SM88426  ,S ,
SM88427  ,S ,
SM88428  ,A ,
SM88429  ,S ,
SM88430  ,A ,
SM88431  ,S ,
SM88432  ,S ,
SM88433  ,S ,
SM88434  ,S ,
SM88435  ,S ,
SM88436  ,A ,
SM88437  ,A ,
SM88438  ,S ,
SM88439  ,A ,
SM88440  ,A ,
SM88441  ,S ,
SM88442  ,A ,
SM88443  ,S ,
SM88444  ,A ,
SM88445  ,S ,
SM88446  ,A ,
SM88447  ,A ,
SM88448  ,S ,
SM88449  ,A ,
SM88450  ,A ,
SM88451  ,S ,
SM88452  ,S ,
SM88453  ,S ,
SM88454  ,A ,
SM88455  ,A ,
SM88456  ,A ,
SM88457  ,A ,
SM88458  ,S ,
SM88459  ,S ,
SM88460  ,A ,
SM88461  ,S ,
SM88462  ,S ,
SM88463  ,S ,
SM88464  ,S ,
SM88465  ,A ,
SM88466  ,A ,
SM88467  ,A ,
SM88468  ,S ,
SM88469  ,A ,
SM88470  ,S ,
SM88471  ,A ,
SM88472  ,A ,
SM88473  ,A ,
SM88474  ,S ,
SM88475  ,A ,
SM88476  ,S ,
SM88477  ,A ,
SM88478  ,A ,
SM88479  ,A ,
SM88480  ,S ,
SM88481  ,A ,
SM88482  ,A ,
SM88483  ,A ,
SM88484  ,S ,
SM88485  ,S ,
SM88486  ,S ,
SM88487  ,A ,
SM88488  ,A ,
SM88489  ,S ,
SM88490  ,S ,
SM88491  ,S ,
SM88492  ,A ,
SM88493  ,S ,
SM88494  ,A ,
SM88495  ,A ,
SM88496  ,A ,
SM88497  ,A ,
SM88498  ,A ,
SM88499  ,A ,
SM88500  ,S ,
SM88501  ,A ,
SM88502  ,A ,
SM88503  ,A ,
SM88504  ,A ,
SM88505  ,A ,
SM88506  ,A ,
SM88507  ,A ,
SM88508  ,A ,
SM88509  ,A ,
SM88510  ,S ,
SM88511  ,S ,
SM88512  ,S ,
SM88513  ,S ,
SM88514  ,A ,
SM88515  ,A ,
SM88516  ,S ,
SM88517  ,S ,
SM88518  ,S ,
SM88519  ,S ,
SM88520  ,A ,
SM88521  ,A ,
SM88522  ,S ,
SM88523  ,S ,
SM88524  ,S ,
SM88526  ,S ,
SM88527  ,S ,
SM88528  ,S ,
SM88529  ,S ,
SM88530  ,S ,
SM88531  ,S ,
SM88532  ,S ,
SM88533  ,S ,
SM88534  ,S ,
SM88535  ,S ,
SM88536  ,A ,
SM88537  ,S ,
SM88538  ,S ,
SM88539  ,S ,
SM88540  ,S ,
SM88541  ,S ,
SM88542  ,S ,
SM88543  ,A ,
SM88544  ,S ,
SM88545  ,A ,
SM88546  ,S ,
SM88547  ,S ,
SM88548  ,A ,
SM88549  ,S ,
SM88550  ,A ,
SM88551  ,A ,
SM88552  ,A ,
SM88553  ,S ,
SM88554  ,S ,
SM88555  ,S ,
SM88556  ,S ,
SM88557  ,A ,
SM88558  ,A ,
SM88559  ,S ,
SM88560  ,S ,
SM88561  ,S ,
SM88562  ,A ,
SM88563  ,S ,
SM88564  ,A ,
SM88565  ,A ,
SM88566  ,A ,
SM88567  ,A ,
SM88568  ,S ,
SM88569  ,S ,
SM88570  ,A ,
SM88571  ,S ,
SM88572  ,A ,
SM88573  ,A ,
SM88574  ,S ,
SM88575  ,S ,
SM88576  ,A ,
SM88577  ,S ,
SM88578  ,A ,
SM88579  ,A ,
SM88580  ,A ,
SM88581  ,A ,
SM88582  ,A ,
SM88583  ,S ,
SM88584  ,S ,
SM88585  ,S ,
SM88586  ,S ,
SM88587  ,A ,
SM88588  ,S ,
SM88589  ,S ,
SM88590  ,A ,
SM88591  ,A ,
SM88592  ,S ,
SM88593  ,A ,
SM88594  ,S ,
SM88595  ,A ,
SM88596  ,A ,
SM88597  ,A ,
SM88598  ,A ,
SM88599  ,S ,
SM88600  ,A ,
SM88601  ,S ,
SM88602  ,S ,
SM88603  ,A ,
SM88604  ,A ,
SM88605  ,S ,
SM88606  ,A ,
SM88607  ,A ,
SM88608  ,A ,
SM88609  ,A ,
SM88611  ,S ,
SM88612  ,S ,
SM88613  ,S ,
SM88614  ,S ,
SM88615  ,A ,
SM88616  ,A ,
SM88618  ,S ,
SM88619  ,S ,
SM88620  ,A ,
SM88621  ,S ,
SM88622  ,A ,
SM88623  ,A ,
SM88624  ,A ,
SM88625  ,A ,
SM88626  ,S ,
SM88627  ,A ,
SM88628  ,A ,
SM88629  ,S ,
SM88630  ,A ,
SM88631  ,A ,
SM88632  ,S ,
SM88633  ,A ,
SM88635  ,S ,
SM88636  ,A ,
SM88637  ,A ,
SM88638  ,S ,
SM88639  ,A ,
SM88640  ,A ,
SM88641  ,S ,
SM88642  ,A ,
SM88643  ,S ,
SM88644  ,A ,
SM88645  ,A ,
SM88646  ,A ,
SM88647  ,A ,
SM88648  ,S ,
SM88649  ,A ,
SM88650  ,S ,
SM88651  ,S ,
SM88652  ,A ,
SM88653  ,A ,
SM88654  ,A ,
SM88655  ,A ,
SM88656  ,A ,
SM88658  ,A ,
SM88659  ,S ,
SM88660  ,S ,
SM88661  ,S ,
SM88662  ,S ,
SM88663  ,S ,
SM88665  ,S ,
SM88666  ,S ,
SM88667  ,S ,
SM88668  ,S ,
SM88669  ,A ,
SM88670  ,A ,
SM88671  ,A ,
SM88672  ,S ,
SM88673  ,A ,
SM88674  ,A ,
SM88675  ,S ,
SM88676  ,A ,
SM88677  ,A ,
SM88678  ,A ,
SM88679  ,S ,
SM88680  ,A ,
SM88681  ,S ,
SM88682  ,S ,
SM88683  ,A ,
SM88684  ,S ,
SM88685  ,A ,
SM88686  ,A ,
SM88687  ,A ,
SM88688  ,S ,
SM88689  ,A ,
SM88690  ,A ,
SM88691  ,A ,
SM88692  ,S ,
SM88693  ,A ,
SM88694  ,S ,
SM88695  ,S ,
SM88696  ,S ,
SM88697  ,A ,
SM88698  ,A ,
SM88699  ,A ,
SM88700  ,S ,
SM88701  ,S ,
SM88702  ,S ,
SM88703  ,A ,
SM88704  ,A ,
SM88705  ,A ,
SM88706  ,A ,
SM88707  ,A ,
SM88708  ,A ,
SM88709  ,A ,
SM88710  ,A ,
SM88711  ,S ,
SM88712  ,S ,
SM88713  ,A ,
SM88714  ,S ,
SM88715  ,S ,
SM88716  ,S ,
SM88717  ,A ,
SM88718  ,A ,
SM88719  ,A ,
SM88720  ,S ,
SM88721  ,A ,
SM88722  ,S ,
SM88723  ,A ,
SM88724  ,S ,
SM88725  ,A ,
SM88726  ,A ,
SM88727  ,S ,
SM88728  ,A ,
SM88729  ,S ,
SM88730  ,S ,
SM88731  ,A ,
SM88732  ,A ,
SM88733  ,A ,
SM88734  ,A ,
SM88735  ,A ,
SM88736  ,A ,
SM88737  ,A ,
SM88738  ,S ,
SM88739  ,A ,
SM88740  ,A ,
SM88741  ,S ,
SM88742  ,S ,
SM88743  ,A ,
SM88744  ,A ,
SM88745  ,A ,
SM88746  ,A ,
SM88747  ,A ,
SM88748  ,S ,
SM88749  ,S ,
SM88750  ,A ,
SM88751  ,A ,
SM88752  ,S ,
SM88753  ,A ,
SM88754  ,S ,
SM88755  ,A ,
SM88756  ,A ,
SM88757  ,S ,
SM88758  ,A ,
SM88759  ,A ,
SM88760  ,S ,
SM88761  ,S ,
SM88762  ,S ,
SM88763  ,S ,
SM88764  ,S ,
SM88765  ,A ,
SM88766  ,A ,
SM88767  ,A ,
SM88768  ,A ,
SM88769  ,A ,
SM88770  ,S ,
SM88771  ,A ,
SM88772  ,A ,
SM88773  ,A ,
SM88774  ,A ,
SM88775  ,A ,
SM88776  ,A ,
SM88777  ,A ,
SM88778  ,A ,
SM88779  ,A ,
SM88780  ,A ,
SM88781  ,S ,
SM88782  ,S ,
SM88783  ,A ,
SM88784  ,S ,
SM88785  ,A ,
SM88786  ,S ,
SM88787  ,S ,
SM88788  ,A ,
SM88789  ,S ,
SM88790  ,A ,
SM88791  ,S ,
SM88792  ,A ,
SM88793  ,A ,
SM88794  ,S ,
SM88795  ,S ,
SM88796  ,A ,
SM88797  ,A ,
SM88798  ,A ,
SM88799  ,S ,
SM88800  ,A ,
SM88801  ,A ,
SM88802  ,S ,
SM88803  ,S ,
SM88805  ,A ,
SM88806  ,A ,
SM88807  ,S ,
SM88808  ,A ,
SM88809  ,S ,
SM88810  ,S ,
SM88811  ,A ,
SM88812  ,S ,
SM88813  ,A ,
SM88814  ,S ,
SM88815  ,S ,
SM88816  ,S ,
SM88817  ,S ,
SM88818  ,A ,
SM88819  ,A ,
SM88820  ,A ,
SM88821  ,A ,
SM88822  ,S ,
SM88823  ,A ,
SM88824  ,A ,
SM88825  ,S ,
SM88826  ,A ,
SM88827  ,S ,
SM88828  ,S ,
SM88829  ,A ,
SM88830  ,A ,
SM88831  ,A ,
SM88832  ,A ,
SM88833  ,A ,
SM88834  ,A ,
SM88835  ,S ,
SM88836  ,A ,
SM88837  ,A ,
SM88838  ,S ,
SM88839  ,S ,
SM88840  ,S ,
SM88841  ,S ,
SM88842  ,S ,
SM88844  ,A ,
SM88845  ,A ,
SM88846  ,S ,
SM88848  ,A ,
SM88849  ,S ,
SM88850  ,A ,
SM88851  ,S ,
SM88852  ,A ,
SM88853  ,A ,
SM88854  ,A ,
SM88855  ,S ,
SM88856  ,S ,
SM88857  ,A ,
SM88858  ,A ,
SM88859  ,S ,
SM88860  ,S ,
SM88861  ,A ,
SM88862  ,A ,
SM88863  ,S ,
SM88864  ,A ,
SM88865  ,A ,
SM88866  ,S ,
SM88867  ,A ,
SM88868  ,S ,
SM88869  ,A ,
SM88870  ,A ,
SM88871  ,A ,
SM88872  ,A ,
SM88873  ,S ,
SM88874  ,A ,
SM88875  ,S ,
SM88876  ,S ,
SM88877  ,A ,
SM88878  ,A ,
SM88879  ,A ,
SM88880  ,A ,
SM88881  ,S ,
SM88882  ,A ,
SM88883  ,A ,
SM88884  ,S ,
SM88885  ,S ,
SM88886  ,A ,
SM88887  ,A ,
SM88888  ,S ,
SM88889  ,A ,
SM88890  ,S ,
SM88891  ,S ,
SM88892  ,A ,
SM88893  ,A ,
SM88894  ,S ,
SM88895  ,A ,
SM88896  ,S ,
SM88897  ,A ,
SM88898  ,S ,
SM88899  ,S ,
SM88900  ,S ,
SM88901  ,S ,
SM88902  ,A ,
SM88904  ,S ,
SM88905  ,S ,
SM88906  ,S ,
SM88907  ,A ,
SM88908  ,A ,
SM88909  ,A ,
SM88910  ,A ,
SM88911  ,A ,
SM88912  ,A ,
SM88913  ,S ,
SM88914  ,S ,
SM88915  ,S ,
SM88916  ,S ,
SM88917  ,A ,
SM88918  ,S ,
SM88919  ,S ,
SM88920  ,A ,
SM88921  ,S ,
SM88922  ,S ,
SM88923  ,A ,
SM88924  ,A ,
SM88925  ,A ,
SM88926  ,A ,
SM88927  ,A ,
SM88928  ,S ,
SM88929  ,A ,
SM88930  ,A ,
SM88931  ,A ,
SM88932  ,A ,
SM88933  ,A ,
SM88934  ,S ,
SM88935  ,A ,
SM88936  ,A ,
SM88937  ,A ,
SM88938  ,S ,
SM88939  ,S ,
SM88940  ,S ,
SM88941  ,S ,
SM88942  ,A ,
SM88943  ,S ,
SM88944  ,A ,
SM88945  ,S ,
SM88946  ,S ,
SM88947  ,S ,
SM88948  ,S ,
SM88950  ,A ,
SM88951  ,S ,
SM88952  ,A ,
SM88953  ,S ,
SM88954  ,S ,
SM88955  ,S ,
SM88956  ,S ,
SM88957  ,S ,
SM88958  ,S ,
SM88959  ,S ,
SM88960  ,S ,
SM88961  ,S ,
SM88962  ,S ,
SM88963  ,A ,
SM88964  ,S ,
SM88965  ,S ,
SM88966  ,S ,
SM88967  ,S ,
SM88968  ,A ,
SM88969  ,S ,
SM88970  ,A ,
SM88971  ,A ,
SM88972  ,A ,
SM88973  ,A ,
SM88974  ,S ,
SM88975  ,S ,
SM88976  ,A ,
SM88977  ,A ,
SM88978  ,S ,
SM88979  ,S ,
SM88980  ,S ,
SM88981  ,A ,
SM88982  ,S ,
SM88983  ,S ,
SM88984  ,A ,
SM88985  ,A ,
SM88986  ,A ,
SM88987  ,A ,
SM88988  ,A ,
SM88989  ,S ,
SM88990  ,S ,
SM88991  ,S ,
SM88992  ,S ,
SM88993  ,A ,
SM88994  ,S ,
SM88995  ,S ,
SM88996  ,S ,
SM88997  ,S ,
SM88998  ,A ,
SM88999  ,S ,
SM89000  ,A ,
SM89001  ,S ,
SM89002  ,A ,
SM89003  ,S ,
SM89005  ,S ,
SM89006  ,A ,
SM89007  ,S ,
SM89008  ,A ,
SM89009  ,S ,
SM89010  ,S ,
SM89011  ,S ,
SM89012  ,A ,
SM89013  ,A ,
SM89014  ,A ,
SM89015  ,A ,
SM89016  ,A ,
SM89017  ,S ,
SM89018  ,A ,
SM89019  ,A ,
SM89020  ,S ,
SM89021  ,A ,
SM89022  ,S ,
SM89023  ,S ,
SM89024  ,S ,
SM89025  ,A ,
SM89026  ,A ,
SM89027  ,A ,
SM89028  ,A ,
SM89029  ,A ,
SM89030  ,S ,
SM89031  ,S ,
SM89032  ,A ,
SM89033  ,S ,
SM89034  ,A ,
SM89035  ,A ,
SM89036  ,A ,
SM89037  ,A ,
SM89038  ,A ,
SM89039  ,A ,
SM89040  ,A ,
SM89041  ,A ,
SM89042  ,S ,
SM89043  ,S ,
SM89044  ,A ,
SM89045  ,S ,
SM89046  ,S ,
SM89047  ,S ,
SM89048  ,A ,
SM89049  ,A ,
SM89050  ,A ,
SM89051  ,A ,
SM89052  ,A ,
SM89053  ,S ,
SM89054  ,S ,
SM89055  ,S ,
SM89056  ,S ,
SM89057  ,A ,
SM89058  ,S ,
SM89059  ,S ,
SM89060  ,A ,
SM89062  ,S ,
SM89063  ,A ,
SM89064  ,A ,
SM89065  ,A ,
SM89066  ,A ,
SM89067  ,S ,
SM89068  ,S ,
SM89069  ,A ,
SM89070  ,A ,
SM89071  ,A ,
SM89072  ,A ,
SM89073  ,S ,
SM89074  ,A ,
SM89075  ,A ,
SM89076  ,A ,
SM89077  ,A ,
SM89078  ,S ,
SM89079  ,S ,
SM89080  ,A ,
SM89081  ,A ,
SM89082  ,A ,
SM89083  ,S ,
SM89084  ,A ,
SM89085  ,A ,
SM89086  ,A ,
SM89087  ,S ,
SM89088  ,A ,
SM89089  ,A ,
SM89090  ,S ,
SM89091  ,A ,
SM89092  ,A ,
SM89093  ,A ,
SM89094  ,S ,
SM89095  ,S ,
SM89096  ,A ,
SM89097  ,A ,
SM89098  ,S ,
SM89099  ,A ,
SM89100  ,S ,
SM89101  ,A ,
SM89102  ,A ,
SM89103  ,S ,
SM89104  ,S ,
SM89105  ,A ,
SM89106  ,A ,
SM89107  ,S ,
SM89108  ,S ,
SM89109  ,A ,
SM89110  ,S ,
SM89111  ,S ,
SM89112  ,A ,
SM89113  ,A ,
SM89114  ,A ,
SM89115  ,S ,
SM89116  ,S ,
SM89117  ,S ,
SM89118  ,A ,
SM89119  ,A ,
SM89120  ,A ,
SM89121  ,S ,
SM89122  ,A ,
SM89123  ,A ,
SM89124  ,S ,
SM89125  ,A ,
SM89126  ,A ,
SM89127  ,A ,
SM89128  ,S ,
SM89129  ,S ,
SM89130  ,A ,
SM89131  ,S ,
SM89132  ,A ,
SM89133  ,A ,
SM89134  ,A ,
SM89135  ,A ,
SM89136  ,A ,
SM89137  ,A ,
SM89138  ,A ,
SM89139  ,A ,
SM89140  ,S ,
SM89141  ,A ,
SM89142  ,A ,
SM89143  ,S ,
SM89144  ,A ,
SM89145  ,S ,
SM89146  ,A ,
SM89147  ,S ,
SM89148  ,A ,
SM89149  ,S ,
SM89150  ,A ,
SM89151  ,A ,
SM89152  ,A ,
SM89153  ,A ,
SM89154  ,A ,
SM89155  ,S ,
SM89156  ,A ,
SM89157  ,A ,
SM89158  ,S ,
SM89159  ,S ,
SM89160  ,A ,
SM89161  ,S ,
SM89162  ,A ,
SM89163  ,S ,
SM89164  ,S ,
SM89165  ,A ,
SM89166  ,A ,
SM89167  ,A ,
SM89168  ,A ,
SM89169  ,A ,
SM89170  ,A ,
SM89171  ,S ,
SM89172  ,S ,
SM89173  ,S ,
SM89174  ,S ,
SM89175  ,S ,
SM89176  ,S ,
SM89177  ,S ,
SM89178  ,S ,
SM89179  ,S ,
SM89180  ,A ,
SM89181  ,A ,
SM89182  ,A ,
SM89183  ,A ,
SM89185  ,A ,
SM89186  ,A ,
SM89187  ,A ,
SM89188  ,A ,
SM89189  ,A ,
SM89190  ,A ,
SM89191  ,S ,
SM89192  ,A ,
SM89193  ,S ,
SM89194  ,A ,
SM89195  ,A ,
SM89196  ,S ,
SM89197  ,S ,
SM89198  ,S ,
SM89199  ,S ,
SM89200  ,S ,
SM89201  ,S ,
SM89202  ,A ,
SM89203  ,A ,
SM89204  ,A ,
SM89205  ,S ,
SM89206  ,S ,
SM89207  ,S ,
SM89208  ,S ,
SM89209  ,A ,
SM89210  ,S ,
SM89211  ,S ,
SM89212  ,A ,
SM89213  ,S ,
SM89214  ,S ,
SM89215  ,S ,
SM89216  ,S ,
SM89217  ,A ,
SM89218  ,A ,
SM89219  ,S ,
SM89220  ,A ,
SM89221  ,S ,
SM89222  ,A ,
SM89223  ,S ,
SM89224  ,S ,
SM89225  ,S ,
SM89226  ,S ,
SM89227  ,S ,
